,count,name,skills
16,177,joomla-3.3.x,joomla
17,173,joomla-api,joomla
18,170,user,joomla
19,167,database,joomla
20,165,overrides,joomla
21,160,menu-item,joomla
22,159,menu,joomla
23,156,jquery,joomla
24,137,login,joomla
25,136,k2,joomla
26,125,url,joomla
27,125,custom-field,joomla
28,123,joomla-3.6,joomla
29,117,jform,joomla
30,116,template-override,joomla
31,113,ajax,joomla
32,109,update,joomla
33,109,security,joomla
34,104,language,joomla
35,103,form,joomla
36,101,sef,joomla
37,96,.htaccess-configuration,joomla
38,94,seo,joomla
39,92,installation,joomla
40,92,virtuemart,joomla
41,92,joomla-3.5,joomla
42,89,module-display,joomla
43,88,tags,joomla
44,88,redirect,joomla
45,85,form-fields-types,joomla
46,85,jdatabase,joomla
47,83,cms,joomla
48,81,multilingual,joomla
49,79,custom-module,joomla
0,7672,machine-learning,datascience
1,4428,python,datascience
2,3216,neural-network,datascience
3,3115,deep-learning,datascience
4,2085,classification,datascience
5,1989,keras,datascience
6,1475,scikit-learn,datascience
7,1422,tensorflow,datascience
8,1333,nlp,datascience
9,1206,r,datascience
10,1125,time-series,datascience
11,1001,dataset,datascience
12,997,data-mining,datascience
13,970,regression,datascience
14,945,clustering,datascience
15,937,cnn,datascience
16,880,predictive-modeling,datascience
17,831,pandas,datascience
18,800,lstm,datascience
19,719,statistics,datascience
20,608,feature-selection,datascience
21,533,data,datascience
22,526,random-forest,datascience
23,520,image-classification,datascience
24,497,text-mining,datascience
25,494,decision-trees,datascience
26,493,linear-regression,datascience
27,488,data-cleaning,datascience
28,469,visualization,datascience
29,459,reinforcement-learning,datascience
30,450,rnn,datascience
31,450,logistic-regression,datascience
32,449,convnet,datascience
33,430,bigdata,datascience
34,427,xgboost,datascience
35,421,svm,datascience
36,397,cross-validation,datascience
37,390,machine-learning-model,datascience
38,375,feature-engineering,datascience
39,368,computer-vision,datascience
40,367,training,datascience
41,334,recommender-system,datascience
42,330,multiclass-classification,datascience
43,328,algorithms,datascience
44,322,loss-function,datascience
45,320,optimization,datascience
46,315,data-science-model,datascience
47,313,unsupervised-learning,datascience
48,308,prediction,datascience
49,302,gradient-descent,datascience
0,3873,org-mode,emacs
1,968,key-bindings,emacs
2,707,org-export,emacs
3,675,spacemacs,emacs
4,593,init-file,emacs
5,565,latex,emacs
6,532,org-babel,emacs
7,521,magit,emacs
8,447,elisp,emacs
9,432,buffers,emacs
10,425,auctex,emacs
11,421,python,emacs
12,419,evil,emacs
13,418,indentation,emacs
14,417,helm,emacs
15,415,org-agenda,emacs
16,386,package,emacs
17,374,dired,emacs
18,359,regular-expressions,emacs
19,352,debugging,emacs
20,348,osx,emacs
21,327,window,emacs
22,306,microsoft-windows,emacs
23,297,frames,emacs
24,280,tramp,emacs
25,274,shell,emacs
26,266,hooks,emacs
27,249,faces,emacs
28,244,emacsclient,emacs
29,242,fonts,emacs
30,235,org-table,emacs
31,227,files,emacs
32,225,search,emacs
33,219,font-lock,emacs
34,216,major-mode,emacs
35,210,completion,emacs
36,201,company-mode,emacs
37,198,themes,emacs
38,195,keymap,emacs
39,192,terminal-emacs,emacs
40,184,git,emacs
41,183,syntax-highlighting,emacs
42,182,customize,emacs
43,176,yasnippet,emacs
44,172,text-editing,emacs
45,171,mode-line,emacs
46,168,functions,emacs
47,167,flycheck,emacs
48,163,eshell,emacs
49,158,use-package,emacs
0,1958,macroeconomics,economics
1,1797,microeconomics,economics
2,745,econometrics,economics
3,559,game-theory,economics
4,554,mathematical-economics,economics
5,553,reference-request,economics
6,420,utility,economics
7,349,inflation,economics
8,333,supply-and-demand,economics
9,330,gdp,economics
10,302,economic-growth,economics
11,299,international-trade,economics
12,298,labor-economics,economics
13,296,finance,economics
14,283,consumer-theory,economics
15,275,interest-rate,economics
16,274,monetary-policy,economics
17,248,currency,economics
18,210,preferences,economics
19,208,data-request,economics
20,208,banking,economics
21,202,money-supply,economics
22,196,taxation,economics
23,195,elasticity,economics
24,191,stock-market,economics
25,182,production-function,economics
26,179,financial-economics,economics
27,167,government-debt,economics
28,160,regression,economics
29,160,self-study,economics
30,160,applied-econometrics,economics
31,158,exchange-rates,economics
32,156,statistics,economics
33,153,central-banking,economics
34,151,international-economics,economics
35,145,money,economics
36,141,general-equilibrium,economics
37,141,investment,economics
38,141,optimization,economics
39,136,federal-reserve,economics
40,135,debt,economics
41,134,time-series,economics
42,128,nash-equilibrium,economics
43,119,bonds,economics
44,114,definition,economics
45,114,asset-pricing,economics
46,110,industrial-organisation,economics
47,106,markets,economics
48,104,monopoly,economics
49,104,unemployment,economics
0,2601,mechanical-engineering,engineering
1,989,electrical-engineering,engineering
2,817,structural-engineering,engineering
3,692,fluid-mechanics,engineering
4,589,materials,engineering
5,575,civil-engineering,engineering
6,445,control-engineering,engineering
7,414,thermodynamics,engineering
8,324,structural-analysis,engineering
9,313,motors,engineering
10,308,design,engineering
11,295,automotive-engineering,engineering
12,291,heat-transfer,engineering
13,271,pressure,engineering
14,260,gears,engineering
15,259,control-theory,engineering
16,254,chemical-engineering,engineering
17,216,applied-mechanics,engineering
18,209,statics,engineering
19,186,measurements,engineering
20,184,steel,engineering
21,182,structures,engineering
22,180,aerospace-engineering,engineering
23,180,torque,engineering
24,178,finite-element-method,engineering
25,176,stresses,engineering
26,174,beam,engineering
27,160,dynamics,engineering
28,159,sensors,engineering
29,147,modeling,engineering
30,146,airflow,engineering
31,139,pumps,engineering
32,127,manufacturing-engineering,engineering
33,126,mechanisms,engineering
34,123,mathematics,engineering
35,121,hydraulics,engineering
36,104,cad,engineering
37,103,vibration,engineering
38,97,metallurgy,engineering
39,95,simulation,engineering
40,95,mechanical,engineering
41,94,aerodynamics,engineering
42,93,pid-control,engineering
43,92,solidworks,engineering
44,90,machining,engineering
45,89,power,engineering
46,88,optics,engineering
47,86,power-electronics,engineering
48,86,metals,engineering
49,81,heating-systems,engineering
0,1076,vimrc,vi
1,994,key-bindings,vi
2,946,vimscript,vi
3,439,neovim,vi
4,409,syntax-highlighting,vi
5,379,regular-expression,vi
6,351,search,vi
7,306,command-line,vi
8,292,gvim,vi
9,280,indentation,vi
10,279,cut-copy-paste,vi
11,278,buffers,vi
12,262,terminal,vi
13,243,autocompletion,vi
14,242,autocmd,vi
15,241,substitute,vi
16,220,cursor-movement,vi
17,203,visual-mode,vi
18,203,insert-mode,vi
19,193,vim-windows,vi
20,193,cursor-motions,vi
21,192,normal-mode,vi
22,190,microsoft-windows,vi
23,187,colorscheme,vi
24,181,external-command,vi
25,178,replace,vi
26,165,highlight,vi
27,163,functions,vi
28,157,plugin-system,vi
29,151,folding,vi
30,139,formatting,vi
31,131,filetype,vi
32,126,macro,vi
33,125,netrw,vi
34,124,filetype-tex,vi
35,124,split,vi
36,119,register,vi
37,110,macvim,vi
38,104,spell-checking,vi
39,103,quickfix,vi
40,98,linux,vi
41,95,statusline,vi
42,92,ex-mode,vi
43,88,tabbed-user-interface,vi
44,88,plugin-you-complete-me,vi
45,87,save,vi
46,83,comments,vi
47,80,vimdiff,vi
48,80,scrolling,vi
49,78,repeated-commands,vi
0,480,nutrition,medicalsciences
1,327,covid-19,medicalsciences
2,324,medications,medicalsciences
3,261,diet,medicalsciences
4,214,dermatology,medicalsciences
5,185,sleep,medicalsciences
6,163,dentistry,medicalsciences
7,157,cancer,medicalsciences
8,148,infection,medicalsciences
9,141,immune-system,medicalsciences
10,140,virus,medicalsciences
11,133,side-effects,medicalsciences
12,128,eye,medicalsciences
13,128,blood,medicalsciences
14,119,exercise,medicalsciences
15,117,mental-health,medicalsciences
16,113,pain,medicalsciences
17,110,digestion,medicalsciences
18,109,vaccination,medicalsciences
19,105,brain,medicalsciences
20,105,terminology,medicalsciences
21,102,neurology,medicalsciences
22,101,blood-tests,medicalsciences
23,97,treatment,medicalsciences
24,97,micronutrients,medicalsciences
25,96,tendinopathy,medicalsciences
26,92,surgery,medicalsciences
27,92,research,medicalsciences
28,91,water,medicalsciences
29,90,supplement,medicalsciences
30,89,food-safety,medicalsciences
31,85,disease-transmission,medicalsciences
32,84,blood-pressure,medicalsciences
33,84,diabetes,medicalsciences
34,79,cardiology,medicalsciences
35,78,coronavirus,medicalsciences
36,76,prevention,medicalsciences
37,75,epidemiology,medicalsciences
38,74,allergy,medicalsciences
39,73,endocrinology,medicalsciences
40,73,statistics,medicalsciences
41,72,bacteria,medicalsciences
42,71,pregnancy,medicalsciences
43,71,risks,medicalsciences
44,70,infectious-diseases,medicalsciences
45,69,alcohol,medicalsciences
46,69,common-cold,medicalsciences
47,69,sex,medicalsciences
48,68,gastroenterology,medicalsciences
49,66,lungs,medicalsciences
0,3987,united-states,law
1,1801,copyright,law
2,1067,criminal-law,law
3,1045,united-kingdom,law
4,1039,contract-law,law
5,670,intellectual-property,law
6,630,internet,law
7,602,contract,law
8,572,software,law
9,538,privacy,law
10,537,employment,law
11,528,licensing,law
12,497,gdpr,law
13,465,california,law
14,462,canada,law
15,444,international,law
16,427,european-union,law
17,394,trademark,law
18,388,business,law
19,353,constitutional-law,law
20,329,tax-law,law
21,327,liability,law
22,323,rental-property,law
23,311,civil-law,law
24,266,real-estate,law
25,264,england-and-wales,law
26,264,property,law
27,257,police,law
28,256,us-constitution,law
29,244,terms-of-service,law
30,232,germany,law
31,225,fraud,law
32,223,corporate-law,law
33,222,traffic,law
34,218,legal-terms,law
35,213,landlord,law
36,198,consumer-protection,law
37,195,immigration,law
38,195,residential-lease,law
39,192,fair-use,law
40,189,patents,law
41,188,texas,law
42,183,new-york,law
43,182,open-source-software,law
44,173,insurance,law
45,168,tenant,law
46,164,australia,law
47,163,discrimination,law
48,157,evidence,law
49,150,medical,law
0,807,licensing,opensource
1,620,gpl,opensource
2,272,mit,opensource
3,262,license-compatibility,opensource
4,256,gpl-3,opensource
5,238,license-recommendation,opensource
6,207,copyright,opensource
7,192,apache-2.0,opensource
8,179,lgpl,opensource
9,156,commercial,opensource
10,151,github,opensource
11,151,derivative-works,opensource
12,144,license-notice,opensource
13,141,gpl-2,opensource
14,129,agpl-3.0,opensource
15,121,creative-commons,opensource
16,120,relicensing,opensource
17,117,bsd,opensource
18,116,law,opensource
19,112,distribution,opensource
20,106,proprietary-code,opensource
21,101,copyleft,opensource
22,99,attribution,opensource
23,82,cc-by-sa,opensource
24,80,multi-licensing,opensource
25,78,software,opensource
26,77,contributor,opensource
27,77,source-code,opensource
28,55,closed-source,opensource
29,54,open-source-definition,opensource
30,52,website,opensource
31,52,forking,opensource
32,52,patents,opensource
33,52,license,opensource
34,51,contributor-agreements,opensource
35,50,project-management,opensource
36,47,linked-libraries,opensource
37,46,gnu,opensource
38,45,collaboration,opensource
39,44,java,opensource
40,42,license-file,opensource
41,41,monetization,opensource
42,40,mpl,opensource
43,39,community,opensource
44,38,cc-by,opensource
45,38,redistribution,opensource
46,35,public-domain,opensource
47,32,publishing,opensource
48,32,python,opensource
49,32,android,opensource
0,895,release-loki,elementaryos
1,631,release-freya,elementaryos
2,597,release-juno,elementaryos
3,488,system-installation,elementaryos
4,367,updates,elementaryos
5,359,release-hera,elementaryos
6,333,display,elementaryos
7,327,settings,elementaryos
8,323,boot,elementaryos
9,294,wifi,elementaryos
10,281,wingpanel,elementaryos
11,274,pantheon-files,elementaryos
12,263,software-installation,elementaryos
13,247,applications,elementaryos
14,235,greeter,elementaryos
15,229,system,elementaryos
16,227,appcenter,elementaryos
17,218,keyboard-shortcuts,elementaryos
18,205,keyboard,elementaryos
19,204,networking,elementaryos
20,188,pantheon-terminal,elementaryos
21,163,graphic-drivers,elementaryos
22,158,dual-boot,elementaryos
23,158,sound,elementaryos
24,157,plank,elementaryos
25,155,drivers,elementaryos
26,154,desktop,elementaryos
27,138,suspend,elementaryos
28,137,touchpad,elementaryos
29,133,pantheon,elementaryos
30,128,apt,elementaryos
31,126,bluetooth,elementaryos
32,122,grub,elementaryos
33,121,nvidia,elementaryos
34,112,hardware,elementaryos
35,106,themes,elementaryos
36,105,mouse,elementaryos
37,105,macbook,elementaryos
38,103,pantheon-mail,elementaryos
39,102,kernel,elementaryos
40,101,icons,elementaryos
41,92,microsoft-windows,elementaryos
42,89,files,elementaryos
43,87,graphics,elementaryos
44,86,audio,elementaryos
45,82,laptop,elementaryos
46,80,slingshot,elementaryos
47,77,user-interface,elementaryos
48,77,ubuntu,elementaryos
49,74,window-management,elementaryos
0,503,opengl,computergraphics
1,318,raytracing,computergraphics
2,264,rendering,computergraphics
3,208,3d,computergraphics
4,197,shader,computergraphics
5,185,texture,computergraphics
6,163,pathtracing,computergraphics
7,161,transformations,computergraphics
8,159,glsl,computergraphics
9,145,algorithm,computergraphics
10,144,image-processing,computergraphics
11,134,c++,computergraphics
12,131,lighting,computergraphics
13,126,mathematics,computergraphics
14,120,computational-geometry,computergraphics
15,108,mesh,computergraphics
16,108,gpu,computergraphics
17,106,brdf,computergraphics
18,100,geometry,computergraphics
19,93,color,computergraphics
20,77,projections,computergraphics
21,71,physically-based,computergraphics
22,69,global-illumination,computergraphics
23,65,webgl,computergraphics
24,63,pbr,computergraphics
25,58,matrix,computergraphics
26,56,vulkan,computergraphics
27,54,shading,computergraphics
28,54,sampling,computergraphics
29,52,performance,computergraphics
30,52,real-time,computergraphics
31,51,monte-carlo,computergraphics
32,45,shadow,computergraphics
33,44,perspective,computergraphics
34,44,interpolation,computergraphics
35,43,image,computergraphics
36,42,vector-graphics,computergraphics
37,42,2d,computergraphics
38,40,noise,computergraphics
39,40,animation,computergraphics
40,40,rasterizer,computergraphics
41,39,polygon,computergraphics
42,38,antialiasing,computergraphics
43,37,reflection,computergraphics
44,37,compute-shader,computergraphics
45,37,directx11,computergraphics
46,37,uv-mapping,computergraphics
47,35,hlsl,computergraphics
48,33,importance-sampling,computergraphics
49,33,2d-graphics,computergraphics
0,459,laptop,hardwarerecs
1,298,graphics-cards,hardwarerecs
2,288,processor,hardwarerecs
3,263,usb,hardwarerecs
4,183,motherboard,hardwarerecs
5,175,gaming,hardwarerecs
6,149,linux,hardwarerecs
7,144,wifi,hardwarerecs
8,143,memory,hardwarerecs
9,141,pc,hardwarerecs
10,141,monitors,hardwarerecs
11,134,hard-disk,hardwarerecs
12,128,desktop,hardwarerecs
13,124,ssd,hardwarerecs
14,115,networking,hardwarerecs
15,113,wireless,hardwarerecs
16,110,android,hardwarerecs
17,107,router,hardwarerecs
18,103,audio,hardwarerecs
19,102,keyboards,hardwarerecs
20,101,server,hardwarerecs
21,99,smartphones,hardwarerecs
22,85,power-supply,hardwarerecs
23,82,hdmi,hardwarerecs
24,80,bluetooth,hardwarerecs
25,79,tablet,hardwarerecs
26,74,development,hardwarerecs
27,70,windows,hardwarerecs
28,66,raspberry-pi,hardwarerecs
29,63,mice,hardwarerecs
30,62,displays,hardwarerecs
31,62,pcie,hardwarerecs
32,61,printer,hardwarerecs
33,60,data-storage,hardwarerecs
34,57,video,hardwarerecs
35,56,multiple-monitors,hardwarerecs
36,55,case,hardwarerecs
37,53,nas,hardwarerecs
38,51,cooling,hardwarerecs
39,50,sata,hardwarerecs
40,50,ethernet,hardwarerecs
41,48,camera,hardwarerecs
42,46,headphones,hardwarerecs
43,44,kvm,hardwarerecs
44,42,television,hardwarerecs
45,42,performance,hardwarerecs
46,41,embedded-systems,hardwarerecs
47,40,video-camera,hardwarerecs
48,40,hub,hardwarerecs
49,40,switch,hardwarerecs
0,8432,solidity,ethereum
1,4933,go-ethereum,ethereum
2,3783,web3js,ethereum
3,3146,contract-development,ethereum
4,2102,truffle,ethereum
5,1832,transactions,ethereum
6,1763,blockchain,ethereum
7,1627,remix,ethereum
8,1602,contract-design,ethereum
9,1398,tokens,ethereum
10,1326,ether,ethereum
11,1221,erc-20,ethereum
12,998,contract-deployment,ethereum
13,954,private-blockchain,ethereum
14,941,metamask,ethereum
15,932,mining,ethereum
16,911,gas,ethereum
17,898,wallets,ethereum
18,817,contract-invocation,ethereum
19,775,parity,ethereum
20,695,dapps,ethereum
21,676,ethereum-wallet-dapp,ethereum
22,671,mist,ethereum
23,643,javascript,ethereum
24,609,dapp-development,ethereum
25,532,events,ethereum
26,525,security,ethereum
27,522,addresses,ethereum
28,517,etherscan,ethereum
29,503,evm,ethereum
30,492,synchronization,ethereum
31,477,json-rpc,ethereum
32,477,contract-debugging,ethereum
33,470,nodejs,ethereum
34,440,accounts,ethereum
35,432,testrpc,ethereum
36,417,myetherwallet,ethereum
37,407,testnets,ethereum
38,389,ethereumjs,ethereum
39,387,ropsten,ethereum
40,384,storage,ethereum
41,352,nodes,ethereum
42,336,truffle-migration,ethereum
43,333,arrays,ethereum
44,332,ganache,ethereum
45,331,web3.py,ethereum
46,310,testing,ethereum
47,305,web3j,ethereum
48,304,infura,ethereum
49,296,private-key,ethereum
0,268,learning-methods,languagelearning
1,140,resource-request,languagelearning
2,118,self-learning,languagelearning
3,104,reference-request,languagelearning
4,84,electronic-resources,languagelearning
5,82,vocabulary,languagelearning
6,75,multiple-languages,languagelearning
7,74,pronunciation,languagelearning
8,66,english,languagelearning
9,59,grammar,languagelearning
10,56,chinese,languagelearning
11,52,teaching-methods,languagelearning
12,49,reading,languagelearning
13,48,physical-resources,languagelearning
14,41,speaking,languagelearning
15,38,writing-system,languagelearning
16,38,online-learning,languagelearning
17,34,spanish,languagelearning
18,30,teaching,languagelearning
19,30,dictionary,languagelearning
20,30,german,languagelearning
21,29,japanese,languagelearning
22,29,effectiveness,languagelearning
23,29,listening,languagelearning
24,27,arabic,languagelearning
25,26,spaced-repetition,languagelearning
26,26,french,languagelearning
27,26,anki,languagelearning
28,25,children,languagelearning
29,25,russian,languagelearning
30,25,language-comparison,languagelearning
31,23,hebrew,languagelearning
32,21,graded-readers,languagelearning
33,21,l2-acquisition,languagelearning
34,21,native-language,languagelearning
35,19,writing,languagelearning
36,19,flash-cards,languagelearning
37,17,proficiency,languagelearning
38,17,motivation,languagelearning
39,16,language-exchange,languagelearning
40,16,cefr,languagelearning
41,14,translation,languagelearning
42,14,ipa,languagelearning
43,13,duolingo,languagelearning
44,13,memorization,languagelearning
45,12,phonetics,languagelearning
46,12,germanic-languages,languagelearning
47,12,exams,languagelearning
48,12,certifications,languagelearning
49,12,terminology,languagelearning
0,1564,neural-networks,ai
1,1452,machine-learning,ai
2,1112,deep-learning,ai
3,1046,reinforcement-learning,ai
4,702,convolutional-neural-networks,ai
5,376,natural-language-processing,ai
6,306,ai-design,ai
7,287,classification,ai
8,273,tensorflow,ai
9,269,python,ai
10,248,training,ai
11,242,computer-vision,ai
12,237,comparison,ai
13,224,image-recognition,ai
14,221,keras,ai
15,205,philosophy,ai
16,187,game-ai,ai
17,184,recurrent-neural-networks,ai
18,176,q-learning,ai
19,174,datasets,ai
20,172,long-short-term-memory,ai
21,165,algorithm,ai
22,165,terminology,ai
23,154,backpropagation,ai
24,150,math,ai
25,137,agi,ai
26,130,genetic-algorithms,ai
27,123,definitions,ai
28,114,loss-functions,ai
29,113,applications,ai
30,112,dqn,ai
31,110,optimization,ai
32,109,reference-request,ai
33,109,deep-rl,ai
34,107,deep-network,ai
35,105,gradient-descent,ai
36,104,search,ai
37,100,research,ai
38,100,ai-basics,ai
39,91,object-detection,ai
40,90,theory,ai
41,88,object-recognition,ai
42,83,prediction,ai
43,80,evolutionary-algorithms,ai
44,79,unsupervised-learning,ai
45,79,models,ai
46,76,generative-adversarial-networks,ai
47,73,papers,ai
48,73,policy-gradients,ai
49,72,getting-started,ai
0,225,smart-home,iot
1,215,mqtt,iot
2,125,raspberry-pi,iot
3,118,networking,iot
4,115,alexa,iot
5,109,security,iot
6,105,sensors,iot
7,96,esp8266,iot
8,93,wifi,iot
9,83,amazon-echo,iot
10,81,arduino,iot
11,79,google-home,iot
12,75,hardware,iot
13,71,esp32,iot
14,68,communication,iot
15,63,aws-iot,iot
16,59,microcontrollers,iot
17,57,protocols,iot
18,54,wireless,iot
19,54,lora,iot
20,51,zigbee,iot
21,50,bluetooth,iot
22,48,mosquitto,iot
23,43,google-assistant,iot
24,42,lorawan,iot
25,39,samsung-smartthings,iot
26,38,bluetooth-low-energy,iot
27,36,smart-plugs,iot
28,33,linux,iot
29,32,data-transfer,iot
30,31,power-consumption,iot
31,28,android,iot
32,27,lighting,iot
33,27,aws,iot
34,27,system-architecture,iot
35,26,philips-hue,iot
36,25,smart-lights,iot
37,23,mobile-data,iot
38,22,home-assistant,iot
39,21,ifttt,iot
40,21,gsm,iot
41,21,zwave,iot
42,20,standards,iot
43,20,digital-cameras,iot
44,20,microsoft-windows-iot,iot
45,19,azure,iot
46,19,web-services,iot
47,18,privacy,iot
48,17,https,iot
49,17,gps,iot
0,727,docker,devops
1,468,jenkins,devops
2,343,kubernetes,devops
3,341,amazon-web-services,devops
4,286,ansible,devops
5,188,continuous-integration,devops
6,181,jenkins-pipeline,devops
7,143,terraform,devops
8,140,docker-compose,devops
9,130,git,devops
10,118,containers,devops
11,116,deployment,devops
12,114,amazon-ec2,devops
13,113,azure-devops,devops
14,102,gitlab,devops
15,100,linux,devops
16,96,jenkins-plugins,devops
17,95,azure,devops
18,86,continuous-deployment,devops
19,82,dockerfile,devops
20,82,culture,devops
21,80,automation,devops
22,79,terminology,devops
23,76,security,devops
24,74,windows,devops
25,72,monitoring,devops
26,60,cicd,devops
27,59,chef,devops
28,59,configuration-management,devops
29,55,jenkinsfile,devops
30,53,testing,devops
31,52,google-cloud-platform,devops
32,52,python,devops
33,51,networking,devops
34,50,azure-pipelines,devops
35,49,github,devops
36,48,continuous-delivery,devops
37,47,microservices,devops
38,47,amazon-s3,devops
39,46,cloud,devops
40,44,build-pipeline,devops
41,44,gitlab-ci-runner,devops
42,43,docker-swarm,devops
43,43,amazon-ecs,devops
44,40,nginx,devops
45,39,configuration,devops
46,38,bitbucket,devops
47,36,databases,devops
48,35,aws-lambda,devops
49,35,vagrant,devops
0,504,r,bioinformatics
1,368,rna-seq,bioinformatics
2,200,python,bioinformatics
3,147,scrnaseq,bioinformatics
4,137,alignment,bioinformatics
5,135,bam,bioinformatics
6,126,sequence-alignment,bioinformatics
7,121,fasta,bioinformatics
8,121,bioconductor,bioinformatics
9,115,sequencing,bioinformatics
10,111,gene,bioinformatics
11,109,vcf,bioinformatics
12,107,phylogenetics,bioinformatics
13,103,database,bioinformatics
14,102,phylogeny,bioinformatics
15,99,genome,bioinformatics
16,97,proteins,bioinformatics
17,94,biopython,bioinformatics
18,93,seurat,bioinformatics
19,91,annotation,bioinformatics
20,87,statistics,bioinformatics
21,85,blast,bioinformatics
22,84,samtools,bioinformatics
23,82,snp,bioinformatics
24,79,single-cell,bioinformatics
25,78,ngs,bioinformatics
26,76,sequence-analysis,bioinformatics
27,75,protein-structure,bioinformatics
28,70,public-databases,bioinformatics
29,70,assembly,bioinformatics
30,67,variant-calling,bioinformatics
31,65,fastq,bioinformatics
32,64,nanopore,bioinformatics
33,63,genomics,bioinformatics
34,62,visualization,bioinformatics
35,61,differential-expression,bioinformatics
36,61,read-mapping,bioinformatics
37,61,software-recommendation,bioinformatics
38,60,file-formats,bioinformatics
39,60,deseq2,bioinformatics
40,54,dna,bioinformatics
41,53,rna,bioinformatics
42,53,pdb,bioinformatics
43,51,transcriptome,bioinformatics
44,50,networks,bioinformatics
45,50,ggplot2,bioinformatics
46,48,gene-expression,bioinformatics
47,48,clustering,bioinformatics
48,47,ncbi,bioinformatics
49,47,bash,bioinformatics
0,510,quantum-gate,quantumcomputing
1,483,algorithm,quantumcomputing
2,435,quantum-state,quantumcomputing
3,382,qiskit,quantumcomputing
4,316,programming,quantumcomputing
5,296,quantum-information,quantumcomputing
6,250,circuit-construction,quantumcomputing
7,244,entanglement,quantumcomputing
8,223,ibm-q-experience,quantumcomputing
9,195,mathematics,quantumcomputing
10,176,measurement,quantumcomputing
11,140,error-correction,quantumcomputing
12,126,resource-request,quantumcomputing
13,119,grovers-algorithm,quantumcomputing
14,109,simulation,quantumcomputing
15,100,physical-realization,quantumcomputing
16,98,complexity-theory,quantumcomputing
17,97,nielsen-and-chuang,quantumcomputing
18,94,gate-synthesis,quantumcomputing
19,89,density-matrix,quantumcomputing
20,78,physical-qubit,quantumcomputing
21,75,architecture,quantumcomputing
22,73,quantum-operation,quantumcomputing
23,69,classical-computing,quantumcomputing
24,63,q#,quantumcomputing
25,63,cryptography,quantumcomputing
26,63,matrix-representation,quantumcomputing
27,63,hamiltonian-simulation,quantumcomputing
28,61,quantum-channel,quantumcomputing
29,57,bloch-sphere,quantumcomputing
30,54,shors-algorithm,quantumcomputing
31,53,speedup,quantumcomputing
32,52,hhl-algorithm,quantumcomputing
33,51,cirq,quantumcomputing
34,51,teleportation,quantumcomputing
35,50,machine-learning,quantumcomputing
36,49,noise,quantumcomputing
37,49,quantum-fourier-transform,quantumcomputing
38,48,pauli-gates,quantumcomputing
39,48,tensor-product,quantumcomputing
40,45,superposition,quantumcomputing
41,43,universal-gates,quantumcomputing
42,42,optimization,quantumcomputing
43,40,experiment,quantumcomputing
44,40,d-wave,quantumcomputing
45,39,unitarity,quantumcomputing
46,38,notation,quantumcomputing
47,38,quantum-advantage,quantumcomputing
48,37,decoherence,quantumcomputing
49,37,entropy,quantumcomputing
0,242,optimization,or
1,220,mixed-integer-programming,or
2,196,linear-programming,or
3,151,modeling,or
4,74,solver,or
5,72,integer-programming,or
6,71,python,or
7,68,cplex,or
8,64,reference-request,or
9,59,constraint,or
10,56,linearization,or
11,55,nonlinear-programming,or
12,51,constraint-programming,or
13,50,combinatorial-optimization,or
14,41,scheduling,or
15,36,gurobi,or
16,33,binary-variable,or
17,32,algorithms,or
18,31,or-tools,or
19,30,vehicle-routing,or
20,29,convexity,or
21,25,pyomo,or
22,24,computational-complexity,or
23,23,big-m,or
24,23,logical-constraints,or
25,22,inventory,or
26,22,simplex,or
27,22,applications,or
28,20,column-generation,or
29,20,quadratic-programming,or
30,19,graphs,or
31,19,traveling-salesman,or
32,19,duality,or
33,19,c++,or
34,18,software,or
35,18,heuristics,or
36,17,online-resources,or
37,16,nonconvex-programming,or
38,16,convex-optimization,or
39,14,metaheuristics,or
40,14,stochastic-programming,or
41,13,branch-and-bound,or
42,13,docplex,or
43,12,assignment-problem,or
44,12,simulation,or
45,12,ampl,or
46,12,probability-distributions,or
47,11,machine-learning,or
48,11,literature-research,or
49,11,benders-decomposition,or
0,61,density-functional-theory,materials
1,28,software,materials
2,21,reference-request,materials
3,16,electronic-structure,materials
4,14,molecular-modeling,materials
5,13,ab-initio-calculations,materials
6,12,basis-sets,materials
7,11,molecular-dynamics,materials
8,10,surfaces,materials
9,10,crystal-structure,materials
10,9,magnetism,materials
11,8,vasp,materials
12,7,quantum-espresso,materials
13,6,condensed-matter,materials
14,6,quantum-chemistry,materials
15,6,gaussian,materials
16,5,computational-chemistry,materials
17,5,periodic-system,materials
18,5,phonons,materials
19,5,intermolecular-forces,materials
20,5,databases,materials
21,5,model-hamiltonians,materials
22,4,cif,materials
23,4,mathematical-modeling,materials
24,4,machine-learning,materials
25,4,vibrations,materials
26,4,molecular-interactions,materials
27,3,space-groups,materials
28,3,born-oppenheimer-approximation,materials
29,3,convergence-test,materials
30,3,structure,materials
31,3,quantum-mechanics,materials
32,3,superconductivity,materials
33,3,relativistic,materials
34,3,forcefields,materials
35,3,phonopy,materials
36,3,optimization,materials
37,3,soft-question,materials
38,3,quantum-monte-carlo,materials
39,3,monte-carlo,materials
40,3,special-quasirandom-structures,materials
41,3,gibbs-free-energy,materials
42,3,siesta,materials
43,3,orca,materials
44,3,numerical-convergence,materials
45,2,transport,materials
46,2,topological-insulators,materials
47,2,spin-models,materials
48,2,heisenberg-model,materials
49,2,electron-correlation,materials
